gene_id,specie,predicted,residual
ENSDARG00000002916,fish,0.3613232887308118,0.14750272048758484
ENSDARG00000002949,fish,-0.2822891996695526,0.3890459431527263
ENSDARG00000002970,fish,0.04353164221388293,0.8843624349574916
ENSDARG00000002991,fish,-0.03810217007541569,-0.6025103586931364
ENSDARG00000002994,fish,-0.013535594733070644,-0.9056034282943727
ENSDARG00000003017,fish,-0.15248770421999203,-0.13201944687469283
ENSDARG00000003021,fish,0.08176719714121841,0.3724297317434479
ENSDARG00000003035,fish,0.2221736599075772,-0.16473267673180073
ENSDARG00000003061,fish,0.016098827095659858,0.4123424336594709
ENSDARG00000003068,fish,0.1999158914832332,0.5212335503645035
ENSDARG00000003069,fish,0.06731346235106975,-1.005707722211814
ENSDARG00000003091,fish,0.10211509194207263,-0.20800655976858345
ENSDARG00000003098,fish,0.07680245747418388,1.0621445036232189
ENSDARG00000003109,fish,-0.14795720455893735,0.3950169886444337
ENSDARG00000003127,fish,0.2280434169594609,-0.10748986325050795
ENSDARG00000003151,fish,0.2810917559967609,0.6998619861617844
ENSDARG00000003153,fish,-0.08928473174131443,1.0565101378255128
ENSDARG00000003167,fish,-0.1946580968076816,0.6485721382674323
ENSDARG00000003169,fish,0.3196659809446228,1.1501699065851756
ENSDARG00000003189,fish,0.37714015281944197,0.27129417549675805
ENSDARG00000003197,fish,-0.26010562327489334,0.18345044296047855
ENSDARG00000003200,fish,0.11371613683489545,-0.8533168505834945
ENSDARG00000003205,fish,-0.2178549120007399,0.8002496235312865
ENSDARG00000003213,fish,0.06930244517321399,0.7385377052709178
ENSDARG00000003217,fish,-0.10765767665779628,-0.506094978554055
ENSDARG00000003235,fish,-0.060179307901925036,0.7018704134105825
ENSDARG00000003244,fish,-0.29533861381710347,-1.741767773329303
ENSDARG00000003250,fish,0.06771411979266634,-3.5062107014135226
ENSDARG00000003251,fish,-0.08825288613452703,-0.7882874592468517
ENSDARG00000003269,fish,0.31729312471849175,-0.4183249458610603
ENSDARG00000003287,fish,-0.13139500861770878,0.0988516282214248
ENSDARG00000003307,fish,-0.015029300136689745,1.036349453038084
ENSDARG00000003308,fish,-0.09207664340744945,0.46849230757654897
ENSDARG00000003320,fish,0.16665578687250004,-1.1516858154140563
ENSDARG00000003328,fish,-0.17052476495664284,-2.041495007167667
ENSDARG00000003382,fish,-0.2457561592974092,0.3357997824624171
ENSDARG00000003398,fish,0.08461769005738648,-0.12355737308562842
ENSDARG00000003429,fish,0.10395108878611473,0.9972047071758027
ENSDARG00000003446,fish,-0.3290254524757536,-0.4072330466364204
ENSDARG00000003449,fish,-0.06828496138631143,0.08314348694600317
ENSDARG00000003462,fish,0.016572778034998507,-0.23602249080452742
ENSDARG00000003486,fish,0.13406581674958,1.06147914865755
ENSDARG00000003487,fish,0.3582793628461425,0.3592930339382378
ENSDARG00000003495,fish,0.21022141911370051,-1.709749713766724
ENSDARG00000003519,fish,0.03296077499304704,-0.4409555206328565
ENSDARG00000003526,fish,-0.0071851891169529,0.8383474251062639
ENSDARG00000003527,fish,-0.157838088077771,1.4114322787053568
ENSDARG00000003531,fish,-0.003849033646469893,1.2351415626933473
ENSDARG00000003544,fish,0.12318120580173475,-0.22535318270306504
ENSDARG00000003564,fish,-0.1564078104562054,0.6118340075477784
ENSDARG00000003570,fish,0.2451871359629338,-1.3565495429994239
ENSDARG00000003584,fish,-0.12627144548602048,-1.7194252621317274
ENSDARG00000003607,fish,0.17429258191459504,1.9114546094986247
ENSDARG00000003616,fish,-0.08752904986224427,0.14485829791008817
ENSDARG00000003631,fish,-0.16195597532892256,-0.5538663097105595
ENSDARG00000003641,fish,0.32431430061730215,0.05680402772940318
ENSDARG00000003681,fish,0.190320091454708,0.5309280433081938
ENSDARG00000003693,fish,0.14228566335048518,0.6069663933939327
ENSDARG00000003699,fish,0.2864763636500701,-1.2167818529282248
ENSDARG00000003701,fish,-0.14376606404049463,-2.994339927674214
ENSDARG00000003749,fish,-0.03958701054635576,0.695822906053567
ENSDARG00000003750,fish,0.19778242823677794,1.030400652774038
ENSDARG00000003751,fish,0.3055121280692959,-1.1236142642775728
ENSDARG00000003754,fish,-0.13349992647626174,-0.4776278544261694
ENSDARG00000003776,fish,0.2461341763779784,-1.7009976155947284
ENSDARG00000003789,fish,0.15256008594625542,0.5565807680126069
ENSDARG00000003795,fish,0.12239512419820459,0.3244008595847615
ENSDARG00000003811,fish,0.25639527767355064,0.11123328027273775
ENSDARG00000003818,fish,-0.059989901449559846,0.19408527473557888
ENSDARG00000003827,fish,-0.21123449370605182,0.24683477834040377
ENSDARG00000003829,fish,0.08399769531824228,-0.2767290217728783
ENSDARG00000003835,fish,0.14353132053571951,1.4404909644663488
ENSDARG00000003845,fish,-0.06840279267373188,0.4901934511027841
ENSDARG00000003860,fish,-0.07986150244844648,1.2029422803134282
ENSDARG00000003866,fish,0.16380837889064326,1.039331229781198
ENSDARG00000003910,fish,0.22686267876371224,-0.3276166638576037
ENSDARG00000003920,fish,0.28569809602140545,1.1524283187466844
ENSDARG00000003927,fish,0.030833359386149638,-0.9912942897975922
ENSDARG00000003931,fish,0.14371024333906593,0.8259211652796115
ENSDARG00000003938,fish,0.12493680523307069,-0.2739724291106967
ENSDARG00000003940,fish,0.023937371694130176,1.1330606081599248
ENSDARG00000003941,fish,0.04586026760235174,0.8843549482949066
ENSDARG00000003952,fish,-0.04518119059952568,-0.043808268452698994
ENSDARG00000003961,fish,0.06656423496286193,-0.17396940342171405
ENSDARG00000003973,fish,-0.2256684505260672,-1.0804229996362171
ENSDARG00000003974,fish,-0.10338001637786098,0.11729846641048891
ENSDARG00000003984,fish,0.23365500037863357,0.0011597499917784012
ENSDARG00000004034,fish,0.31862655226059505,-0.26315912342913733
ENSDARG00000004046,fish,-0.39619462146827134,-0.6369285003727644
ENSDARG00000004055,fish,0.2206017836557272,-0.7437092849605896
ENSDARG00000004059,fish,0.060956405655931516,-0.4587065262365864
ENSDARG00000004078,fish,0.060252921550223416,-0.7761361457275348
ENSDARG00000004094,fish,0.29617215980122547,1.1619427480514144
ENSDARG00000004114,fish,-0.2316642263058937,1.2972081222057705
ENSDARG00000004115,fish,0.09087683770440927,0.33028666975721077
ENSDARG00000004131,fish,0.10328740568000047,-0.4800380198957221
ENSDARG00000004132,fish,0.023866176576093696,0.4831660181696471
ENSDARG00000004151,fish,0.12106707571378816,-0.33807158799557024
ENSDARG00000004154,fish,-0.07783448616462088,0.5418709005261202
ENSDARG00000004160,fish,-0.0666853704900212,0.2724459468285095
ENSDARG00000004161,fish,0.23472607820532976,0.8896730883808431
ENSDARG00000004169,fish,0.20915796172908496,-0.40867012143897874
ENSDARG00000004173,fish,0.1760636441658346,-0.07685146908722469
ENSDARG00000004174,fish,0.2925721008743231,0.90138103626061306
ENSDARG00000004176,fish,-0.063147759659336,-0.3851043426233732
ENSDARG00000004189,fish,0.015074458896457664,0.9967255240809803
ENSDARG00000004211,fish,-0.1283301024491279,-1.3732826439020285
ENSDARG00000004251,fish,-0.11436729572788895,0.6898571872497029
ENSDARG00000004261,fish,-0.12033357467297262,-0.04162695523908145
ENSDARG00000004270,fish,0.03664337661742711,-1.2743941428698768
ENSDARG00000004280,fish,0.032033046777439324,0.33300837891783064
ENSDARG00000004297,fish,-0.2846539718168115,0.5165133589443089
ENSDARG00000004336,fish,0.13171428894055254,0.3396583563195987
ENSDARG00000004343,fish,-0.25119098774675674,1.2359265375732016
ENSDARG00000004436,fish,-0.22608022023241056,0.7714624920676997
ENSDARG00000004452,fish,0.06325936502307505,1.871892596574621
ENSDARG00000004460,fish,0.03304843819822518,0.15424064561172027
ENSDARG00000004470,fish,0.12345042870523723,-0.9398910803789815
ENSDARG00000004502,fish,8.02544470755312e-4,-0.7421185003772088
ENSDARG00000004517,fish,-0.02078296930126706,0.41056283989237957
ENSDARG00000004525,fish,-0.390921114483811,1.5212006502153756
ENSDARG00000004529,fish,-0.07129227197106468,-0.25915740920273295
ENSDARG00000004537,fish,0.04935381528083483,-0.9438983569825694
ENSDARG00000004574,fish,-0.24989150540011384,-1.7781365608396928
ENSDARG00000004576,fish,-0.15877125521797736,0.015636143067167815
ENSDARG00000004581,fish,0.18214699603091206,0.4422684930924398
ENSDARG00000004594,fish,-0.14221513961178625,1.7382006258556513
ENSDARG00000004632,fish,-0.129670922521019,-0.8746922732801419
ENSDARG00000004636,fish,0.07314376145874243,0.38786689224764237
ENSDARG00000004647,fish,-0.31800050383947787,-0.6538578183194903
ENSDARG00000004672,fish,0.07023456328492333,-2.335860325005836
ENSDARG00000004680,fish,0.04627397751548757,0.18198166256822426
ENSDARG00000004692,fish,0.09338518773645904,0.0707734256707644
ENSDARG00000004706,fish,0.021555038229701014,0.833567032310182
ENSDARG00000004713,fish,-0.16691332877294107,0.2013188252784862
ENSDARG00000004726,fish,0.041128335570334386,0.3360597669162091
ENSDARG00000004735,fish,0.2677619697368563,1.1603141426237709
ENSDARG00000004745,fish,-0.23034582278499677,1.2397077785806065
ENSDARG00000004754,fish,0.30820316986235274,-0.562617200308272
ENSDARG00000004757,fish,0.24689177849257882,1.946792608361348
ENSDARG00000004774,fish,-0.28215362249029197,0.2631686436804392
ENSDARG00000004785,fish,-0.06906253319116706,0.34197897745376815
ENSDARG00000004796,fish,0.07629134421947784,-0.6173146499568054
ENSDARG00000004806,fish,-0.02334065378077436,0.24432584149955439
ENSDARG00000004823,fish,-0.017828647720708038,-1.6373709420462428
ENSDARG00000004836,fish,-0.03654974007584086,-0.19533415564423254
ENSDARG00000004843,fish,0.050343040683744796,-1.4569257903229562
ENSDARG00000004851,fish,-0.3327817896970156,-1.4124092624741291
ENSDARG00000004866,fish,0.11399023625809052,-0.6546960793144968
ENSDARG00000004874,fish,-0.3403242105426071,2.3456085520843595
ENSDARG00000004877,fish,0.10394441965996981,-0.5452943696133018
ENSDARG00000004889,fish,0.05274139837644317,0.6489228863318707
ENSDARG00000004891,fish,0.1590541494839631,-0.13471537049707755
ENSDARG00000004906,fish,0.23337624528659473,-0.8437206945157528
ENSDARG00000004937,fish,-0.31062037456478236,1.3419025693842699
ENSDARG00000004939,fish,0.005726332415859674,0.8970563051092175
ENSDARG00000004956,fish,-0.06313332835947845,0.9892890823538065
ENSDARG00000005015,fish,0.0025566629483505174,0.15156277874226678
ENSDARG00000005026,fish,-0.08358088278053971,-1.5351977553613836
ENSDARG00000005058,fish,0.13226397686462962,0.19117689423162607
ENSDARG00000005078,fish,-0.24887932846425212,-0.3687232396785121
ENSDARG00000005098,fish,-0.11200696350543188,-1.0645131943461814
ENSDARG00000005104,fish,-0.031175437062349046,0.6178985780289857
ENSDARG00000005108,fish,0.27995330670116364,0.11065398610320167
ENSDARG00000005115,fish,0.10727146161460713,-0.16522557338659147
ENSDARG00000005122,fish,0.31387144208382467,0.49358988097061557
ENSDARG00000005128,fish,-0.31686136577866386,-0.10727212134870456
ENSDARG00000005134,fish,0.21673640574202174,0.6167980411462429
ENSDARG00000005162,fish,0.33007428610149436,0.5435845847760451
ENSDARG00000005163,fish,0.08173170234679125,-0.572329988537551
ENSDARG00000005186,fish,0.16100233129317237,-1.0225926521497506
ENSDARG00000005210,fish,-0.1722584261153718,0.1860983948796997
ENSDARG00000005230,fish,0.025407396374842357,-0.19666443976480563
ENSDARG00000005236,fish,0.08922218064745441,1.014147548295816
ENSDARG00000005246,fish,-0.17408244567353795,-0.6319206275946003
ENSDARG00000005251,fish,-0.026234947904567756,0.33463191345478815
ENSDARG00000005254,fish,-0.03426145162881268,0.6512597183855193
ENSDARG00000005315,fish,0.15315622276121954,0.14389474449935655
ENSDARG00000005318,fish,0.23208469918590258,0.31143479462147233
ENSDARG00000005350,fish,0.25518055048339694,-1.5005380791197378
ENSDARG00000005355,fish,-0.11460991494078199,0.23658294985367345
ENSDARG00000005359,fish,0.2997448903217776,0.039134550867690035
ENSDARG00000005374,fish,-0.04540537805358852,-0.21953672631869242
ENSDARG00000005397,fish,0.15036997041214148,-0.6403949781103081
ENSDARG00000005416,fish,0.20695666848728778,-1.2155090597249474
ENSDARG00000005423,fish,-0.02474260511901616,-1.1496114376947533
ENSDARG00000005451,fish,0.36714164539592836,-0.08392948846996062
ENSDARG00000005454,fish,-0.007707938648326335,-1.4510142394768544
ENSDARG00000005456,fish,-0.16990441316883825,-0.743927710410115
ENSDARG00000005458,fish,-0.04992276220080491,-0.44995603661146855
ENSDARG00000005462,fish,0.31585591035652916,-1.3159542660838033
ENSDARG00000005468,fish,0.005402804704470299,-0.9917259302683623
ENSDARG00000005482,fish,0.3432812864395665,-2.000314489597543
ENSDARG00000005513,fish,0.5421759131811834,0.9059428959837991
ENSDARG00000005525,fish,-0.16756510349403228,3.4913849241176953
ENSDARG00000005540,fish,0.028773021323703622,-0.11826373507240176
ENSDARG00000005544,fish,0.0477936705495862,0.25060788364405706
ENSDARG00000005551,fish,0.08389039685305388,1.3901627666894056
ENSDARG00000005560,fish,0.19504605201504277,-0.17069525621036824
ENSDARG00000005561,fish,-0.049818793088932715,-0.6780288437858588
ENSDARG00000005576,fish,0.06837494965707577,0.3967797076293673
ENSDARG00000005590,fish,0.03348712912756576,-0.06277653000344915
ENSDARG00000005606,fish,-0.09049682911120027,-0.2930947839975423
ENSDARG00000005612,fish,-0.08000717768707796,0.18745320616615707
ENSDARG00000005619,fish,-0.16599919663332965,-0.8331670615153522
ENSDARG00000005625,fish,0.027101574901698768,-1.6369014674918667
ENSDARG00000005643,fish,0.14554210754857597,-0.08950107590271732
ENSDARG00000005651,fish,-0.004336722609602023,-0.46325952230351825
ENSDARG00000005652,fish,0.18099551566594227,0.24050584868642236
ENSDARG00000005675,fish,0.16465687629988576,-0.3730757735451283
ENSDARG00000005679,fish,0.26400350373982656,-2.1088891155201788
ENSDARG00000005690,fish,0.1835935518661268,0.19434688561053914
ENSDARG00000005699,fish,0.15474756593236302,0.8165420001304688
ENSDARG00000005738,fish,-0.36890914498459015,0.284040223323476
ENSDARG00000005772,fish,-0.02390085045613682,0.39014948994255627
ENSDARG00000005774,fish,0.3456327117977795,0.3590923000526532
ENSDARG00000005786,fish,0.06542682167993777,-0.2918409457244605
ENSDARG00000005799,fish,0.0365567419002595,-1.676332548605828
ENSDARG00000005823,fish,-0.2481995517843727,1.1933564183679466
ENSDARG00000005827,fish,-0.03291578886998447,0.911762060814161
ENSDARG00000005840,fish,0.09710106473087829,-1.0365730743115125
ENSDARG00000005861,fish,0.24339246802127723,-0.5624190265904564
ENSDARG00000005867,fish,0.06312792101643971,-0.36059546145902377
ENSDARG00000005870,fish,-0.23376422552325613,0.5714287639585738
ENSDARG00000005926,fish,0.06603305717018948,0.37434259638407263
ENSDARG00000005927,fish,-0.07946655493196952,-1.0656739816318297
ENSDARG00000005941,fish,0.31965341423448346,0.5248956634052133
ENSDARG00000005945,fish,0.06152513334593283,1.19823919768364
ENSDARG00000005972,fish,-0.11692701723405038,-0.12098529599990211
ENSDARG00000005980,fish,0.008929890968341458,0.42639762775780526
ENSDARG00000005989,fish,0.08201468931099787,0.06529164343142772
ENSDARG00000005993,fish,-0.33069095698476636,-2.0643262956249986
ENSDARG00000006003,fish,-0.20270027351098252,0.6349260894472659
ENSDARG00000006019,fish,0.2949054936581478,-0.04260391130701464
ENSDARG00000006029,fish,-0.04924987124449831,-0.09933367392336442
ENSDARG00000006031,fish,0.24799137300160273,-0.07360099975912714
ENSDARG00000006038,fish,-0.21962528280249738,1.2072685904325668
ENSDARG00000006062,fish,0.026261256078048613,0.07123446623002588
ENSDARG00000006074,fish,-0.03598173647626437,0.18385407496297618
ENSDARG00000006092,fish,0.35782479728627364,1.0678710121242085
ENSDARG00000006094,fish,0.20894457596903426,0.16274786863995327
ENSDARG00000006112,fish,0.043705430717925466,-0.850607838840899
ENSDARG00000006124,fish,-0.013720426223171614,0.09375791477411914
ENSDARG00000006125,fish,-6.338561402188178e-4,-0.5867799238698781
ENSDARG00000006169,fish,0.14976124808811353,-0.8904416373020817
ENSDARG00000006192,fish,0.12492105171086984,0.002131552966117255
ENSDARG00000006200,fish,0.47666440501179763,0.0039003360052014616
ENSDARG00000006225,fish,0.030591452749653907,1.2896790382905345
ENSDARG00000006235,fish,-0.2738091194842553,0.9066681983018804
ENSDARG00000006240,fish,0.03489952253934061,0.11747265454726132
ENSDARG00000006242,fish,-0.034281026655074084,2.61484636663081
ENSDARG00000006251,fish,-0.07643492121615858,0.9098847183435352
ENSDARG00000006253,fish,-0.15556521972594156,0.5258312220518836
ENSDARG00000006260,fish,0.37492527559102684,0.7041487173967547
ENSDARG00000006272,fish,0.15811371603282642,-1.1776294661477007
ENSDARG00000006283,fish,0.10546485501278513,-0.16223182944061987
ENSDARG00000006288,fish,-0.04398515501079341,-0.029365877325807914
ENSDARG00000006299,fish,-0.02653158447165457,0.4034678935573715
ENSDARG00000006314,fish,0.24794128290213985,0.3234776107299474
ENSDARG00000006316,fish,0.2276715491914743,1.5418321975616067
ENSDARG00000006332,fish,0.17241296379611493,0.7244716853008237
ENSDARG00000006353,fish,0.18580221830233518,1.3308126755836884
ENSDARG00000006385,fish,-0.08342523735456084,-0.21478156895194253
ENSDARG00000006389,fish,0.09373166122195989,-0.9725112773287049
ENSDARG00000006392,fish,-0.4333380392084408,0.5997125612224362
ENSDARG00000006395,fish,0.055368346841754575,0.8042339457276027
ENSDARG00000006397,fish,0.09598121814533073,-1.0811755204565787
ENSDARG00000006399,fish,-0.044719030675606695,1.0359146249883557
ENSDARG00000006408,fish,0.13884930244391464,0.4210107926261551
ENSDARG00000006420,fish,0.24009598222400608,-0.0520858663103107
ENSDARG00000006422,fish,-0.17678840406273322,-1.244625782834087
ENSDARG00000006477,fish,0.05240568308177399,0.5962251606578045
ENSDARG00000006487,fish,0.1276642382561294,2.466378180205062
ENSDARG00000006524,fish,0.28813152181544355,0.7439769058253376
ENSDARG00000006527,fish,-0.039802969265590335,1.1829244579234819
ENSDARG00000006545,fish,0.022133971043980967,-0.8801326766066253
ENSDARG00000006553,fish,0.008725024976065088,-0.1581260556342676
ENSDARG00000006566,fish,0.009635805856303449,1.2233128712129047
ENSDARG00000006584,fish,0.05365344421770873,0.8157639568445625
ENSDARG00000006600,fish,0.31132110492254533,0.29165483271345694
ENSDARG00000006609,fish,0.022096721813254637,0.07965717436621364
ENSDARG00000006621,fish,-0.015966065569172454,0.641401335193892
ENSDARG00000006624,fish,0.0772821566760998,-0.05620361596161183
ENSDARG00000006639,fish,0.1165456141003598,-0.23305982526321678
ENSDARG00000006640,fish,0.00838575582148815,-1.262191693071531
ENSDARG00000006642,fish,-0.11745871232017646,0.3112579954456419
ENSDARG00000006666,fish,-0.3638671073407606,0.9205066780115844
ENSDARG00000006683,fish,-0.018454982226818344,-0.06743999559063199
ENSDARG00000006719,fish,0.2812783271939038,-0.4001884724710434
ENSDARG00000006782,fish,0.02182376128156554,0.7577967625620378
ENSDARG00000006812,fish,0.0025766141507891915,0.08026917455464024
ENSDARG00000006818,fish,-0.14566804075830272,0.4794547731487914
ENSDARG00000006849,fish,0.06363904633434284,-0.3054148439831417
ENSDARG00000006859,fish,-0.08722701941539049,0.938598076772784
ENSDARG00000006862,fish,0.1763252031070832,0.10099156234184942
ENSDARG00000006877,fish,-0.26479294635787515,0.49134743389203656
ENSDARG00000006900,fish,0.14084319815436888,-0.906376750031087
ENSDARG00000006915,fish,-0.4074799055012265,-1.4289133756931378
ENSDARG00000006921,fish,0.42924472259236013,0.3729519456401329
ENSDARG00000006924,fish,0.07085667408998994,-0.7355581376402219
ENSDARG00000006963,fish,0.3433692438970655,-1.793082208688762
ENSDARG00000007092,fish,0.10718954997195651,0.558062718160426
ENSDARG00000007098,fish,0.030110657898793892,1.4059554951667088
ENSDARG00000007099,fish,-0.1675496688616914,2.211266455668371
ENSDARG00000007127,fish,-0.006573238166616022,-0.24234825398632326
ENSDARG00000007135,fish,0.04616237663351822,0.6127439657111379
